Puertas,Con cámara de retroceso,Kilómetros,Precio_usd,Marca_Alfa Romeo,Marca_Audi,Marca_BAIC,Marca_BMW,Marca_Chery,Marca_Chevrolet,Marca_Citroën,Marca_DS,Marca_Daihatsu,Marca_Dodge,Marca_Fiat,Marca_Ford,Marca_GWM,Marca_Haval,Marca_Honda,Marca_Hyundai,Marca_Isuzu,Marca_JAC,Marca_Jaguar,Marca_Jeep,Marca_Jetour,Marca_Jetur,Marca_KAIYI,Marca_Kia,Marca_LandRover,Marca_Lexus,Marca_Lifan,Marca_Mercedes-Benz,Marca_Mini,Marca_Mitsubishi,Marca_Nissan,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_SsangYong,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Traccion_2WD,Traccion_4M,Traccion_4x2,Traccion_4x4,Traccion_AWD,Traccion_Desconocida,Traccion_FWD,Color_Blanco,Color_Color,Color_Desconocido,Color_Gris,Color_Negro,Cilindrada,Combustible_Diésel,Combustible_Eléctrico,Combustible_GNC,Combustible_Híbrido/Nafta,Combustible_Mild Hybrid,Combustible_Nafta,Combustible_Nafta/GNC,Transmision_Automática,Transmision_Automática secuencial,Transmision_Manual,Transmision_Semiautomática,Vendedor_concesionaria,Vendedor_particular,Vendedor_tienda,Modelo,antiguedad,score_estado_auto,estado_relativamente_nuevo,estado_usable,estado_viejo,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
5.0,1,89,22746.78111587983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,22,5.0,0.7018233668680814,1,0,0,False,False,False,False,False,False,True,False
5.0,1,0,23004.29184549356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,18,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,23004.29184549356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,46,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,23004.29184549356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25665.236051502143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25503.004291845493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,18,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25503.004291845493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,31,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25503.004291845493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,25,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,22317.596566523604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,23372.27467811159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,56,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,23372.27467811159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,29,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,22317.596566523604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25321.888412017168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,30214.59227467811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,30214.59227467811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,31115.87982832618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,46,15363.948497854077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,42,5.0,0.7276851997823084,1,0,0,False,False,False,False,False,False,True,False
5.0,1,0,20446.35193133047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,20446.35193133047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,32506.43862660944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,42,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,64,15450.643776824034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16,7.0,0.6671587768864661,0,1,0,False,False,False,False,False,False,True,False
5.0,0,64,15450.643776824034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,7.0,0.6671587768864661,0,1,0,False,False,False,False,False,False,True,False
5.0,0,64,15450.643776824034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,36,7.0,0.6671587768864661,0,1,0,False,False,False,False,False,False,True,False
5.0,0,64,15450.643776824034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,42,7.0,0.6671587768864661,0,1,0,False,False,False,False,False,False,True,False
5.0,1,0,29467.81115879828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,29467.81115879828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,0,69,15700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,7.0,0.664208677002195,0,1,0,False,False,False,False,False,False,True,False
5.0,1,78,19313.304721030043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7,5.0,0.7070128272272718,1,0,0,False,False,False,False,False,False,True,False
5.0,1,51,17854.077253218886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,36,5.0,0.723660752290157,1,0,0,False,False,False,False,False,False,True,False
5.0,1,51,17854.077253218886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,34,5.0,0.723660752290157,1,0,0,False,False,False,False,False,False,True,False
5.0,1,51,17854.077253218886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5,5.0,0.723660752290157,1,0,0,False,False,False,False,False,False,True,False
5.0,1,57,17596.56652360515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,37,5.0,0.7193137325401068,1,0,0,False,False,False,False,False,False,True,False
5.0,1,57,17596.56652360515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,49,5.0,0.7193137325401068,1,0,0,False,False,False,False,False,False,True,False
5.0,1,57,17596.56652360515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,50,5.0,0.7193137325401068,1,0,0,False,False,False,False,False,False,True,False
5.0,1,54,35500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,4.0,0.745237459247901,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,27424.89270386266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,101,19313.304721030043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,95,4.0,0.7206503798516757,1,0,0,False,False,False,False,False,False,False,True
5.0,0,63,17081.545064377682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,110,6.0,0.6915854933889782,0,1,0,False,False,False,False,False,False,True,False
5.0,1,0,41201.71673819742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,29,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,18,34248.92703862661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,3.0,0.8113588151475469,1,0,0,False,False,False,False,False,False,False,True
5.0,1,18,34248.92703862661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,3.0,0.8113588151475469,1,0,0,False,False,False,False,False,False,False,True
5.0,1,18,34248.92703862661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11,3.0,0.8113588151475469,1,0,0,False,False,False,False,False,False,False,True
5.0,0,83,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,7.0,0.6569507965344599,0,1,0,False,False,False,False,False,False,True,False
5.0,1,0,26900.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,29184.549356223175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,11502.14592274678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,9200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,10300.429184549355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,12875.536480686696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,10300.429184549355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,10300.429184549355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,23175.96566523605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,21459.227467811157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,29504.85836909871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,14,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,21587.227467811157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,64,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,21587.227467811157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,21587.227467811157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27511.502145922743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27511.502145922743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,25,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27511.502145922743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,29504.85836909871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,37,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,19,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24561.579399141632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
